# TimeStep fish0X fish0Y
1126.267 0.550 0.449
1126.333 0.554 0.439
1126.400 0.557 0.432
1126.467 0.559 0.426
1126.533 0.561 0.422
1126.600 0.569 0.415
1126.667 0.579 0.409
1126.733 0.589 0.405
1126.800 0.597 0.401
1126.867 0.603 0.399
1126.933 0.608 0.396
1127.000 0.615 0.392
1127.067 0.626 0.383
1127.133 0.635 0.376
1127.200 0.641 0.371
1127.267 0.646 0.366
1127.333 0.650 0.363
1127.400 0.653 0.359
1127.467 0.656 0.357
1127.533 0.665 0.353
1127.600 0.676 0.349
1127.667 0.685 0.346
1127.733 0.693 0.343
1127.800 0.698 0.341
1127.867 0.705 0.334
1127.933 0.712 0.323
1128.000 0.718 0.314
1128.067 0.721 0.308
1128.133 0.724 0.302
1128.200 0.726 0.297
1128.267 0.727 0.293
1128.333 0.728 0.288
1128.400 0.731 0.277
1128.467 0.734 0.267
1128.533 0.736 0.260
1128.600 0.737 0.254
1128.667 0.737 0.248
1128.733 0.738 0.245
1128.800 0.738 0.241
1128.867 0.738 0.238
1128.933 0.739 0.236
1129.000 0.738 0.232
1129.067 0.736 0.229
1129.133 0.733 0.227
1129.200 0.730 0.225
1129.267 0.728 0.224
1129.333 0.727 0.223
1129.400 0.726 0.222
1129.467 0.724 0.218
1129.533 0.721 0.213
1129.600 0.720 0.209
1129.667 0.719 0.206
1129.733 0.719 0.203
1129.800 0.720 0.197
1129.867 0.725 0.189
1129.933 0.729 0.183
1130.000 0.733 0.178
1130.067 0.733 0.178
1130.133 0.736 0.174
1130.200 0.741 0.166
1130.267 0.743 0.162
1130.333 0.745 0.159
1130.400 0.747 0.156
1130.467 0.748 0.153
1130.533 0.748 0.144
1130.600 0.748 0.135
1130.667 0.746 0.124
1130.733 0.745 0.115
1130.800 0.744 0.109
1130.867 0.743 0.104
1130.933 0.742 0.100
1131.000 0.742 0.096
1131.067 0.742 0.094
1131.133 0.747 0.091
1131.200 0.752 0.090
1131.267 0.756 0.089
1131.333 0.759 0.089
1131.400 0.761 0.089
1131.467 0.765 0.090
1131.533 0.771 0.094
1131.600 0.777 0.098
1131.667 0.781 0.102
1131.733 0.784 0.105
1131.800 0.787 0.108
1131.867 0.789 0.110
1131.933 0.790 0.117
1132.000 0.791 0.123
1132.067 0.791 0.129
1132.133 0.791 0.133
1132.200 0.791 0.137
1132.267 0.791 0.140
1132.333 0.791 0.143
1132.400 0.795 0.148
1132.467 0.799 0.153
1132.533 0.802 0.157
1132.600 0.805 0.161
1132.667 0.807 0.164
1132.733 0.809 0.166
1132.800 0.811 0.169
1132.867 0.816 0.175
1132.933 0.820 0.182
1133.000 0.823 0.187
1133.067 0.826 0.192
1133.133 0.828 0.195
1133.200 0.830 0.198
1133.267 0.831 0.201
1133.333 0.832 0.202
1133.400 0.834 0.205
1133.467 0.835 0.207
1133.533 0.836 0.209
1133.600 0.838 0.210
1133.667 0.838 0.212
1133.733 0.842 0.214
1133.800 0.848 0.216
1133.867 0.855 0.218
1133.933 0.860 0.219
1134.000 0.863 0.220
1134.067 0.866 0.221
1134.133 0.870 0.221
1134.200 0.879 0.221
1134.267 0.889 0.220
1134.333 0.896 0.220
1134.400 0.902 0.219
1134.467 0.907 0.219
1134.533 0.907 0.219
1134.600 0.912 0.219
1134.667 0.919 0.220
1134.733 0.919 0.220
1134.800 0.923 0.223
1134.867 0.928 0.227
1134.933 0.928 0.227
1135.000 0.930 0.230
1135.067 0.931 0.231
1135.133 0.931 0.234
1135.200 0.931 0.240
1135.267 0.928 0.248
1135.333 0.928 0.248
1135.400 0.928 0.251
1135.467 0.924 0.256
1135.533 0.918 0.259
1135.600 0.914 0.260
1135.667 0.910 0.261
1135.733 0.906 0.261
1135.800 0.900 0.259
1135.867 0.894 0.256
1135.933 0.890 0.254
1136.000 0.886 0.253
1136.067 0.883 0.251
1136.133 0.881 0.251
1136.200 0.875 0.251
1136.267 0.869 0.251
1136.333 0.864 0.251
1136.400 0.860 0.252
1136.467 0.856 0.252
1136.533 0.854 0.253
1136.600 0.851 0.253
1136.667 0.845 0.251
1136.733 0.840 0.249
1136.800 0.834 0.248
1136.867 0.830 0.247
1136.933 0.826 0.245
1137.000 0.823 0.244
1137.067 0.821 0.244
1137.133 0.815 0.244
1137.200 0.807 0.245
1137.267 0.807 0.245
1137.333 0.801 0.246
1137.400 0.797 0.247
1137.467 0.789 0.249
1137.533 0.786 0.250
1137.600 0.783 0.251
1137.667 0.781 0.250
1137.733 0.775 0.247
1137.800 0.769 0.244
1137.867 0.763 0.241
1137.933 0.759 0.239
1138.000 0.756 0.237
1138.067 0.752 0.235
1138.133 0.752 0.235
1138.200 0.750 0.233
1138.267 0.743 0.235
1138.333 0.738 0.237
1138.400 0.734 0.240
1138.467 0.732 0.242
1138.533 0.729 0.244
1138.600 0.727 0.251
1138.667 0.725 0.260
1138.733 0.722 0.268
1138.800 0.720 0.274
1138.867 0.718 0.279
1138.933 0.717 0.283
1139.000 0.716 0.288
1139.067 0.715 0.299
1139.133 0.712 0.309
1139.200 0.711 0.317
1139.267 0.709 0.323
1139.333 0.708 0.328
1139.400 0.701 0.335
1139.467 0.692 0.342
1139.533 0.686 0.347
1139.600 0.680 0.352
1139.667 0.676 0.355
1139.733 0.672 0.358
1139.800 0.669 0.363
1139.867 0.662 0.374
1139.933 0.654 0.386
1140.000 0.649 0.395
1140.067 0.645 0.401
1140.133 0.642 0.407
1140.200 0.636 0.412
1140.267 0.627 0.417
1140.333 0.617 0.422
1140.400 0.609 0.426
1140.467 0.604 0.429
1140.533 0.599 0.431
1140.600 0.594 0.435
1140.667 0.594 0.435
1140.733 0.585 0.443
1140.800 0.571 0.454
1140.867 0.566 0.459
1140.933 0.562 0.463
1141.000 0.558 0.466
1141.067 0.556 0.468
1141.133 0.556 0.468
1141.200 0.547 0.474
1141.267 0.526 0.486
1141.333 0.518 0.491
1141.400 0.512 0.494
1141.467 0.507 0.497
1141.533 0.507 0.497
1141.600 0.503 0.500
1141.667 0.497 0.504
1141.733 0.497 0.504
1141.800 0.494 0.505
1141.867 0.490 0.515
1141.933 0.487 0.527
1142.000 0.485 0.537
1142.067 0.484 0.546
1142.133 0.484 0.546
1142.200 0.482 0.552
1142.267 0.474 0.565
1142.333 0.474 0.565
1142.400 0.466 0.572
1142.467 0.453 0.582
1142.533 0.448 0.586
1142.600 0.444 0.589
1142.667 0.438 0.597
1142.733 0.431 0.608
1142.800 0.425 0.618
1142.867 0.420 0.625
1142.933 0.417 0.631
1143.000 0.414 0.636
1143.067 0.411 0.640
1143.133 0.401 0.645
1143.200 0.390 0.648
1143.267 0.382 0.651
1143.333 0.375 0.652
1143.400 0.369 0.654
1143.467 0.366 0.655
1143.533 0.360 0.659
1143.600 0.360 0.659
1143.667 0.351 0.667
1143.733 0.335 0.681
1143.800 0.329 0.686
1143.867 0.325 0.690
1143.933 0.322 0.694
1144.000 0.320 0.697
1144.067 0.317 0.699
1144.133 0.316 0.701
1144.200 0.308 0.706
1144.267 0.298 0.711
1144.333 0.291 0.714
1144.400 0.286 0.717
1144.467 0.281 0.719
1144.533 0.277 0.721
1144.600 0.273 0.723
1144.667 0.271 0.724
1144.733 0.269 0.726
1144.800 0.264 0.733
1144.867 0.261 0.737
1144.933 0.259 0.740
1145.000 0.257 0.744
1145.067 0.256 0.746
1145.133 0.254 0.748
1145.200 0.247 0.754
1145.267 0.241 0.758
1145.333 0.235 0.761
1145.400 0.231 0.763
1145.467 0.227 0.765
1145.533 0.224 0.766
1145.600 0.222 0.768
1145.667 0.219 0.772
1145.733 0.214 0.778
1145.800 0.211 0.784
1145.867 0.209 0.788
1145.933 0.209 0.788
1146.000 0.207 0.792
1146.067 0.204 0.797
1146.133 0.203 0.799
1146.200 0.202 0.805
1146.267 0.202 0.812
1146.333 0.202 0.817
1146.400 0.202 0.821
1146.467 0.202 0.824
1146.533 0.202 0.828
1146.600 0.204 0.832
1146.667 0.204 0.832
1146.733 0.208 0.838
1146.800 0.211 0.842
1146.867 0.213 0.847
1146.933 0.213 0.847
1147.000 0.217 0.852
1147.067 0.219 0.860
1147.133 0.220 0.866
1147.200 0.220 0.871
1147.267 0.220 0.876
1147.333 0.220 0.879
1147.400 0.220 0.882
1147.467 0.220 0.884
1147.533 0.220 0.886
1147.600 0.220 0.886
1147.667 0.220 0.888
1147.733 0.220 0.890
1147.800 0.220 0.893
1147.867 0.220 0.898
1147.933 0.219 0.902
1148.000 0.219 0.906
1148.067 0.219 0.908
1148.133 0.219 0.911
1148.200 0.219 0.913
1148.267 0.215 0.919
1148.333 0.213 0.923
1148.400 0.211 0.926
1148.467 0.209 0.929
1148.533 0.207 0.930
1148.600 0.202 0.929
1148.667 0.199 0.928
1148.733 0.197 0.926
1148.800 0.195 0.925
1148.867 0.193 0.924
1148.933 0.191 0.923
1149.000 0.191 0.923
1149.067 0.189 0.921
1149.133 0.187 0.916
1149.200 0.186 0.912
1149.267 0.184 0.908
1149.333 0.184 0.905
1149.400 0.183 0.904
1149.467 0.181 0.901
1149.533 0.177 0.896
1149.600 0.174 0.892
1149.667 0.172 0.889
1149.733 0.170 0.886
1149.800 0.168 0.884
1149.867 0.164 0.880
1149.933 0.157 0.875
1150.000 0.152 0.871
1150.067 0.148 0.867
1150.133 0.145 0.864
1150.200 0.142 0.861
1150.267 0.140 0.859
1150.333 0.139 0.859
1150.400 0.136 0.858
1150.467 0.134 0.855
1150.533 0.132 0.849
1150.600 0.132 0.844
1150.667 0.131 0.840
1150.733 0.131 0.837
1150.800 0.131 0.837
1150.867 0.130 0.835
1150.933 0.130 0.830
1151.000 0.129 0.829
1151.067 0.129 0.827
1151.133 0.129 0.827
1151.200 nan nan
1151.267 nan nan
1151.333 nan nan
1151.400 nan nan
1151.467 nan nan
1151.533 nan nan
1151.600 nan nan
1151.667 nan nan
1151.733 nan nan
1151.800 nan nan
1151.867 nan nan
1151.933 nan nan
1152.000 nan nan
1152.067 nan nan
1152.133 nan nan
1152.200 0.182 0.795
1152.267 0.188 0.796
1152.333 0.195 0.798
1152.400 0.201 0.800
1152.467 0.205 0.802
1152.533 0.208 0.803
1152.600 0.211 0.805
1152.667 0.211 0.805
1152.733 0.214 0.806
1152.800 0.216 0.806
1152.867 0.222 0.814
1152.933 0.225 0.819
1153.000 0.227 0.823
1153.067 0.228 0.827
1153.133 0.228 0.827
1153.200 0.230 0.830
1153.267 0.232 0.835
1153.333 0.232 0.837
1153.400 0.233 0.838
1153.467 0.234 0.840
1153.533 0.238 0.842
1153.600 0.243 0.845
1153.667 0.247 0.848
1153.733 0.251 0.849
1153.800 0.254 0.851
1153.867 0.256 0.852
1153.933 0.259 0.853
1154.000 0.260 0.854
1154.067 0.258 0.861
1154.133 0.256 0.868
1154.200 0.256 0.868
1154.267 0.253 0.873
1154.333 0.251 0.878
1154.400 0.249 0.881
1154.467 0.249 0.881
1154.533 0.246 0.886
1154.600 0.246 0.886
1154.667 0.244 0.890
1154.733 0.240 0.892
1154.800 0.236 0.893
1154.867 0.233 0.894
1154.933 0.230 0.895
1155.000 0.228 0.895
1155.067 0.226 0.895
1155.133 0.223 0.895
1155.200 0.218 0.893
1155.267 0.213 0.891
1155.333 0.210 0.889
1155.400 0.208 0.887
1155.467 0.205 0.886
1155.533 0.201 0.886
1155.600 0.195 0.885
1155.667 0.190 0.884
1155.733 0.186 0.883
1155.800 0.181 0.882
1155.867 0.178 0.882
1155.933 0.177 0.882
1156.000 0.174 0.882
1156.067 0.168 0.884
1156.133 0.162 0.886
1156.200 0.158 0.887
1156.267 0.155 0.888
1156.333 0.155 0.888
1156.400 0.152 0.889
1156.467 0.147 0.891
1156.533 0.141 0.892
1156.600 0.133 0.892
1156.667 0.127 0.892
1156.733 0.122 0.892
1156.800 0.118 0.892
1156.867 0.114 0.892
1156.933 0.111 0.892
1157.000 0.109 0.892
1157.067 0.106 0.892
1157.133 0.105 0.892
1157.200 0.102 0.894
1157.267 0.099 0.897
1157.333 0.097 0.899
1157.400 0.095 0.900
1157.467 0.094 0.901
1157.533 0.093 0.903
1157.600 0.091 0.906
1157.667 0.090 0.910
1157.733 0.088 0.913
1157.800 0.087 0.915
1157.867 0.087 0.917
1157.933 0.086 0.919
1158.000 0.087 0.924
1158.067 0.087 0.924
1158.133 0.089 0.927
1158.200 0.090 0.931
1158.267 0.092 0.935
1158.333 0.094 0.936
1158.400 0.098 0.938
1158.467 0.100 0.938
1158.533 0.103 0.939
1158.600 0.105 0.938
1158.667 0.108 0.936
1158.733 0.110 0.933
1158.800 0.112 0.931
1158.867 0.113 0.929
1158.933 0.113 0.927
1159.000 0.113 0.923
1159.067 0.113 0.920
1159.133 0.112 0.917
1159.200 0.112 0.915
1159.267 0.110 0.914
1159.333 0.108 0.912
1159.400 0.106 0.911
1159.467 0.105 0.910
1159.533 0.104 0.910
1159.600 0.102 0.907
1159.667 0.100 0.905
1159.733 0.099 0.903
1159.800 0.098 0.901
1159.867 0.097 0.900
1159.933 0.097 0.899
1160.000 0.098 0.894
1160.067 0.100 0.890
1160.133 0.101 0.888
1160.200 0.102 0.886
1160.267 0.102 0.884
1160.333 0.103 0.883
1160.400 0.104 0.882
1160.467 0.107 0.878
1160.533 0.107 0.878
1160.600 0.110 0.874
1160.667 0.118 0.866
1160.733 0.121 0.864
1160.800 0.123 0.862
1160.867 0.124 0.861
1160.933 0.124 0.858
1161.000 0.123 0.851
1161.067 0.122 0.845
1161.133 0.121 0.840
1161.200 0.120 0.836
1161.267 0.119 0.833
1161.333 0.118 0.830
1161.400 0.121 0.821
1161.467 0.125 0.812
1161.533 0.127 0.805
1161.600 0.127 0.804
1161.667 0.123 0.805
1161.733 0.121 0.806
1161.800 0.119 0.806
1161.867 0.117 0.807
1161.933 0.119 0.811
1162.000 0.121 0.823
1162.067 0.120 0.831
1162.133 0.118 0.837
1162.200 0.117 0.841
1162.267 0.116 0.844
1162.333 0.111 0.844
1162.400 0.108 0.843
1162.467 0.104 0.842
1162.533 0.102 0.841
1162.600 0.100 0.839
1162.667 0.098 0.839
1162.733 0.096 0.838
1162.800 0.095 0.836
1162.867 0.095 0.833
1162.933 0.095 0.830
1163.000 0.095 0.828
1163.067 0.095 0.825
1163.133 0.094 0.823
1163.200 0.093 0.821
1163.267 0.091 0.818
1163.333 0.089 0.816
1163.400 0.088 0.814
1163.467 0.087 0.813
1163.533 0.086 0.812
1163.600 0.086 0.806
1163.667 0.086 0.802
1163.733 0.087 0.799
1163.800 0.087 0.795
1163.867 0.087 0.793
1163.933 0.088 0.791
1164.000 0.088 0.789
1164.067 0.087 0.787
1164.133 0.087 0.785
1164.200 0.087 0.781
1164.267 0.087 0.778
1164.333 0.087 0.775
1164.400 0.086 0.772
1164.467 0.085 0.769
1164.533 0.079 0.760
1164.600 0.076 0.754
1164.667 0.073 0.748
1164.733 0.070 0.743
1164.800 0.076 0.736
1164.867 0.079 0.733
1164.933 0.083 0.730
1165.000 0.086 0.728
1165.067 0.088 0.726
1165.133 0.091 0.724
1165.200 0.092 0.723
1165.267 0.095 0.721
1165.333 0.096 0.720
1165.400 0.098 0.718
1165.467 0.099 0.715
1165.533 0.100 0.714
1165.600 0.100 0.714
1165.667 0.100 0.714
1165.733 0.097 0.714
1165.800 0.096 0.716
1165.867 0.096 0.715
1165.933 0.096 0.715
1166.000 0.097 0.713
1166.067 0.097 0.714
1166.133 0.099 0.715
1166.200 0.100 0.717
1166.267 0.101 0.718
1166.333 0.102 0.719
1166.400 0.103 0.723
1166.467 0.103 0.729
1166.533 0.103 0.734
1166.600 0.103 0.738
1166.667 0.103 0.741
1166.733 0.103 0.744
1166.800 0.102 0.747
1166.867 0.100 0.751
1166.933 0.098 0.754
1167.000 0.096 0.756
1167.067 0.094 0.758
1167.133 0.093 0.760
1167.200 0.092 0.761
1167.267 0.091 0.767
1167.333 0.090 0.771
1167.400 0.090 0.775
1167.467 0.089 0.782
1167.533 0.089 0.787
1167.600 0.088 0.792
1167.667 0.087 0.795
1167.733 0.087 0.798
1167.800 0.084 0.804
1167.867 0.081 0.810
1167.933 0.078 0.814
1168.000 0.076 0.818
1168.067 0.076 0.823
1168.133 0.075 0.827
1168.200 0.073 0.832
1168.267 0.072 0.838
1168.333 0.072 0.841
1168.400 0.074 0.852
1168.467 0.076 0.859
1168.533 0.076 0.863
1168.600 0.077 0.866
1168.667 0.078 0.870
1168.733 0.078 0.870
1168.800 0.079 0.874
1168.867 0.083 0.883
1168.933 0.093 0.892
1169.000 0.100 0.897
1169.067 0.105 0.901
1169.133 0.109 0.904
1169.200 0.113 0.907
1169.267 0.116 0.909
1169.333 0.119 0.910
1169.400 0.121 0.912
1169.467 0.127 0.911
1169.533 0.132 0.910
1169.600 0.136 0.909
1169.667 0.139 0.908
1169.733 0.142 0.907
1169.800 0.143 0.904
1169.867 0.144 0.900
1169.933 0.144 0.898
1170.000 0.144 0.896
1170.067 0.142 0.895
1170.133 0.140 0.893
1170.200 0.138 0.893
1170.267 0.136 0.893
1170.333 0.132 0.891
1170.400 0.126 0.886
1170.467 0.121 0.882
1170.533 0.117 0.879
1170.600 0.114 0.877
1170.667 0.112 0.873
1170.733 0.109 0.865
1170.800 0.107 0.856
1170.867 0.105 0.850
1170.933 0.104 0.845
1171.000 0.103 0.840
1171.067 0.103 0.835
1171.133 0.106 0.825
1171.200 0.109 0.817
1171.267 0.112 0.810
1171.333 0.114 0.805
1171.400 0.116 0.800
1171.467 0.120 0.791
1171.533 0.123 0.784
1171.600 0.127 0.781
1171.667 0.130 0.781
1171.733 0.133 0.781
1171.800 0.135 0.782
1171.867 0.136 0.783
1171.933 0.137 0.783
1172.000 0.138 0.783
1172.067 0.142 0.782
1172.133 0.149 0.780
1172.200 0.155 0.778
1172.267 0.160 0.776
1172.333 0.160 0.776
1172.400 0.164 0.774
1172.467 0.170 0.768
1172.533 0.173 0.761
1172.600 0.176 0.753
1172.667 0.178 0.747
1172.733 0.179 0.743
1172.800 0.181 0.739
1172.867 0.182 0.735
1172.933 0.182 0.732
1173.000 0.183 0.730
1173.067 0.187 0.726
1173.133 0.187 0.726
1173.200 0.193 0.721
1173.267 0.202 0.715
1173.333 0.205 0.713
1173.400 0.212 0.714
1173.467 0.219 0.716
1173.533 0.226 0.718
1173.600 0.230 0.720
1173.667 0.235 0.721
1173.733 0.238 0.722
1173.800 0.243 0.723
1173.867 0.251 0.725
1173.933 0.258 0.727
1174.000 0.264 0.728
1174.067 0.269 0.729
1174.133 0.273 0.729
1174.200 0.277 0.730
1174.267 0.279 0.730
1174.333 0.282 0.731
1174.400 0.287 0.729
1174.467 0.292 0.728
1174.533 0.295 0.726
1174.600 0.299 0.725
1174.667 0.301 0.724
1174.733 0.303 0.723
1174.800 0.305 0.721
1174.867 0.311 0.714
1174.933 0.317 0.708
1175.000 0.321 0.702
1175.067 0.324 0.698
1175.133 0.327 0.694
1175.200 0.330 0.690
1175.267 0.332 0.687
1175.333 0.333 0.685
1175.400 0.334 0.677
1175.467 0.335 0.669
1175.533 0.336 0.663
1175.600 0.337 0.657
1175.667 0.338 0.653
1175.733 0.343 0.646
1175.800 0.350 0.638
1175.867 0.357 0.631
1175.933 0.363 0.626
1176.000 0.367 0.621
1176.067 0.371 0.618
1176.133 0.374 0.615
1176.200 0.382 0.611
1176.267 0.393 0.606
1176.333 0.403 0.603
1176.400 0.411 0.599
1176.467 0.417 0.597
1176.533 0.422 0.595
1176.600 0.428 0.586
1176.667 0.434 0.576
1176.733 0.437 0.570
1176.800 0.441 0.563
1176.867 0.443 0.559
1176.933 0.445 0.555
1177.000 0.451 0.550
1177.067 0.461 0.543
1177.133 0.470 0.537
1177.200 0.478 0.532
1177.267 0.484 0.529
1177.333 0.489 0.526
1177.400 0.493 0.522
1177.467 0.500 0.515
1177.533 0.504 0.507
1177.600 0.508 0.501
1177.667 0.510 0.497
1177.733 0.513 0.494
1177.800 0.515 0.490
1177.867 0.520 0.485
1177.933 0.528 0.479
1178.000 0.535 0.473
1178.067 0.540 0.469
1178.133 0.545 0.466
1178.200 0.549 0.463
1178.267 0.552 0.461
1178.333 0.557 0.458
1178.400 0.566 0.455
1178.467 0.576 0.453
1178.533 0.584 0.450
1178.600 0.590 0.449
1178.667 0.595 0.447
1178.733 0.595 0.447
1178.800 0.600 0.443
1178.867 0.612 0.428
1178.933 0.616 0.422
1179.000 0.619 0.417
1179.067 0.622 0.413
1179.133 0.622 0.413
1179.200 0.624 0.410
1179.267 0.627 0.397
1179.333 0.629 0.392
1179.400 0.629 0.388
1179.467 0.630 0.384
1179.533 0.630 0.381
1179.600 0.632 0.377
1179.667 0.638 0.369
1179.733 0.644 0.362
1179.800 0.648 0.357
1179.867 0.652 0.353
1179.933 0.655 0.349
1180.000 0.658 0.346
1180.067 0.666 0.341
1180.133 0.673 0.338
1180.200 0.679 0.335
1180.267 0.683 0.333
1180.333 0.687 0.331
1180.400 0.690 0.329
1180.467 0.695 0.323
1180.533 0.700 0.316
1180.600 0.703 0.311
1180.667 0.706 0.306
1180.733 0.708 0.303
1180.800 0.709 0.300
1180.867 0.715 0.295
1180.933 0.721 0.290
1181.000 0.725 0.287
1181.067 0.729 0.283
1181.133 0.733 0.281
1181.200 0.736 0.279
1181.267 0.739 0.275
1181.333 0.743 0.267
1181.400 0.745 0.260
1181.467 0.747 0.255
1181.533 0.749 0.251
1181.600 0.750 0.247
1181.667 0.750 0.244
1181.733 0.751 0.241
1181.800 0.754 0.237
1181.867 0.759 0.231
1181.933 0.764 0.226
1182.000 0.767 0.223
1182.067 0.770 0.220
1182.133 0.772 0.217
1182.200 0.774 0.216
1182.267 0.777 0.210
1182.333 0.779 0.204
1182.400 0.782 0.198
1182.467 0.783 0.194
1182.533 0.784 0.190
1182.600 0.784 0.184
1182.667 0.784 0.178
1182.733 0.783 0.173
1182.800 0.782 0.169
1182.867 0.782 0.168
1182.933 0.786 0.168
1183.000 0.789 0.169
1183.067 0.791 0.171
1183.133 0.793 0.172
1183.200 0.795 0.173
1183.267 0.796 0.173
1183.333 0.797 0.174
1183.400 0.798 0.175
1183.467 0.799 0.175
1183.533 0.799 0.176
1183.600 0.805 0.176
1183.667 0.811 0.178
1183.733 0.815 0.179
1183.800 0.819 0.180
1183.867 0.822 0.181
1183.933 0.826 0.182
1184.000 0.828 0.182
1184.067 0.829 0.183
1184.133 0.831 0.183
1184.200 0.833 0.184
1184.267 0.836 0.184
1184.333 0.845 0.186
1184.400 0.852 0.187
1184.467 0.858 0.189
1184.533 0.863 0.190
1184.600 0.866 0.191
1184.667 0.870 0.192
1184.733 0.877 0.191
1184.800 0.883 0.190
1184.867 0.887 0.188
1184.933 0.891 0.187
1185.000 0.894 0.187
1185.067 0.897 0.186
1185.133 0.899 0.185
1185.200 0.901 0.185
1185.267 0.904 0.183
1185.333 0.912 0.181
1185.400 0.919 0.180
1185.467 0.925 0.179
1185.533 0.930 0.179
1185.600 0.933 0.178
1185.667 0.936 0.181
1185.733 0.936 0.184
1185.800 0.937 0.185
1185.867 0.937 0.188
1185.933 0.936 0.193
1186.000 0.935 0.197
1186.067 0.934 0.200
1186.133 0.932 0.203
1186.200 0.931 0.206
1186.267 0.930 0.208
1186.333 0.926 0.210
1186.400 0.919 0.212
1186.467 0.914 0.213
1186.533 0.910 0.214
1186.600 0.907 0.214
1186.667 0.904 0.214
1186.733 0.901 0.217
1186.800 0.896 0.222
1186.867 0.893 0.226
1186.933 0.889 0.230
1187.000 0.887 0.233
1187.067 0.885 0.236
1187.133 0.883 0.241
1187.200 0.881 0.248
1187.267 0.879 0.253
1187.333 0.877 0.257
1187.400 0.875 0.261
1187.467 0.873 0.262
1187.533 0.866 0.264
1187.600 0.860 0.264
1187.667 0.856 0.265
1187.733 0.852 0.265
1187.800 0.849 0.265
1187.867 0.846 0.265
1187.933 0.843 0.265
1188.000 0.842 0.265
1188.067 0.840 0.264
1188.133 0.838 0.264
1188.200 0.834 0.262
1188.267 0.830 0.260
1188.333 0.826 0.259
1188.400 0.823 0.258
1188.467 0.820 0.257
1188.533 0.818 0.256
1188.600 0.816 0.255
1188.667 0.814 0.255
1188.733 0.813 0.254
1188.800 0.812 0.254
1188.867 0.814 0.245
1188.933 0.818 0.237
1189.000 0.820 0.232
1189.067 0.823 0.227
1189.133 0.825 0.223
1189.200 0.827 0.220
1189.267 0.828 0.217
1189.333 0.829 0.215
1189.400 0.830 0.213
1189.467 0.831 0.208
1189.533 0.833 0.198
1189.600 0.833 0.189
1189.667 0.834 0.183
1189.733 0.834 0.177
1189.800 0.834 0.173
1189.867 0.834 0.169
1189.933 0.832 0.161
1190.000 0.829 0.153
1190.067 0.826 0.147
1190.133 0.825 0.143
1190.200 0.823 0.139
1190.267 0.821 0.135
1190.333 0.820 0.133
1190.400 0.819 0.131
1190.467 0.818 0.125
1190.533 0.818 0.119
1190.600 0.817 0.114
1190.667 0.817 0.111
1190.733 0.817 0.107
1190.800 0.817 0.104
1190.867 0.817 0.102
1190.933 0.822 0.096
1191.000 0.826 0.092
1191.067 0.829 0.089
1191.133 0.831 0.086
1191.200 0.834 0.084
1191.267 0.835 0.083
1191.333 0.843 0.083
1191.400 0.850 0.084
1191.467 0.855 0.085
1191.533 0.858 0.087
1191.600 0.861 0.088
1191.667 0.864 0.089
1191.733 0.869 0.092
1191.800 0.873 0.097
1191.867 0.877 0.101
1191.933 0.879 0.104
1192.000 0.881 0.107
1192.067 0.883 0.110
1192.133 0.885 0.112
1192.200 0.888 0.115
1192.267 0.895 0.122
1192.333 0.900 0.129
1192.400 0.905 0.134
1192.467 0.908 0.138
1192.533 0.913 0.141
1192.600 0.920 0.144
1192.667 0.926 0.146
1192.733 0.930 0.147
1192.800 0.933 0.148
1192.867 0.935 0.149
1192.933 nan nan
1193.000 nan nan
1193.067 nan nan
1193.133 nan nan
1193.200 nan nan
1193.267 nan nan
1193.333 nan nan
1193.400 0.937 0.178
1193.467 0.942 0.181
1193.533 0.946 0.182
1193.600 0.949 0.184
1193.667 nan nan
1193.733 nan nan
1193.800 0.939 0.198
1193.867 0.936 0.202
1193.933 nan nan
1194.000 0.933 0.207
1194.067 0.931 0.209
1194.133 0.929 0.213
1194.200 0.925 0.221
1194.267 0.920 0.230
1194.333 0.915 0.238
1194.400 0.912 0.245
1194.467 0.910 0.250
1194.533 0.908 0.255
1194.600 0.906 0.259
1194.667 0.905 0.262
1194.733 0.900 0.264
1194.800 0.895 0.266
1194.867 0.891 0.268
1194.933 0.887 0.269
1195.000 0.884 0.269
1195.067 0.881 0.270
1195.133 0.879 0.270
1195.200 0.877 0.270
1195.267 0.869 0.267
1195.333 0.862 0.263
1195.400 0.855 0.260
1195.467 0.850 0.257
1195.533 0.846 0.255
1195.600 0.842 0.253
1195.667 0.839 0.251
1195.733 0.836 0.250
1195.800 0.834 0.249
1195.867 0.827 0.249
1195.933 0.820 0.249
1196.000 0.814 0.249
1196.067 0.809 0.249
1196.133 0.805 0.250
1196.200 0.802 0.250
1196.267 0.798 0.251
1196.333 0.796 0.251
1196.400 0.793 0.252
1196.467 0.791 0.252
1196.533 0.790 0.252
1196.600 0.788 0.253
1196.667 0.784 0.255
1196.733 0.779 0.257
1196.800 0.776 0.259
1196.867 0.773 0.260
1196.933 0.770 0.262
1197.000 0.768 0.263
1197.067 0.766 0.264
1197.133 0.764 0.265
1197.200 0.760 0.266
1197.267 0.750 0.269
1197.333 0.743 0.272
1197.400 0.736 0.275
1197.467 0.731 0.277
1197.533 0.727 0.279
1197.600 0.723 0.281
1197.667 0.718 0.284
1197.733 0.710 0.291
1197.800 0.704 0.297
1197.867 0.699 0.302
1197.933 0.695 0.306
1198.000 0.692 0.309
1198.067 0.691 0.316
1198.133 0.691 0.327
1198.200 0.691 0.340
1198.267 0.692 0.350
